user_id,signup_date,segment,target_role,resume_uploaded,assessment_completed,roadmap_generated,first_task_completed,d7_active,d30_active
U00388,2026-03-26,Working professional,Product Manager,0,0,0,0,0,0
U00389,2026-05-22,Final-year student,Product Manager,1,0,0,0,0,0
U00390,2026-01-01,Working professional,Marketing,1,1,1,0,0,0
U00391,2026-03-05,Fresh graduate,Software Engineer,1,1,1,1,0,0
U00392,2026-06-15,Final-year student,Product Manager,1,1,0,0,0,0
U00393,2026-03-12,Fresh graduate,Marketing,1,1,1,1,1,0
U00394,2026-01-18,Fresh graduate,Product Manager,1,1,1,1,0,0
U00395,2026-03-19,Final-year student,Product Manager,1,0,0,0,0,0
U00396,2026-05-03,Fresh graduate,Product Manager,1,1,1,1,0,0
U00397,2026-06-29,Working professional,Product Manager,1,1,0,0,0,0
U00398,2026-04-24,Final-year student,Product Manager,1,1,0,0,0,0
U00399,2026-01-10,Fresh graduate,Software Engineer,1,0,0,0,0,0
U00400,2026-05-26,Final-year student,Product Manager,1,1,1,1,0,0
U00401,2026-05-21,Final-year student,Software Engineer,1,1,0,0,0,0
U00402,2026-04-28,Working professional,Product Manager,1,1,0,0,0,0
U00403,2026-06-11,Fresh graduate,Product Manager,1,1,1,1,1,0
U00404,2026-05-19,Final-year student,Product Manager,1,1,1,1,1,0
U00405,2026-02-11,Working professional,Software Engineer,1,0,0,0,0,0
U00406,2026-03-17,Working professional,Software Engineer,0,0,0,0,0,0
U00407,2026-04-02,Final-year student,Product Manager,1,1,0,0,0,0
U00408,2026-03-29,Working professional,Product Manager,0,0,0,0,0,0
U00409,2026-04-25,Final-year student,Product Manager,0,0,0,0,0,0
U00410,2026-05-07,Working professional,Data Analyst,1,1,0,0,0,0
U00411,2026-01-19,Fresh graduate,Product Manager,1,1,1,0,0,0
U00412,2026-04-13,Fresh graduate,Data Analyst,1,1,1,1,1,0
U00413,2026-01-07,Final-year student,Product Manager,1,1,1,1,0,0
U00414,2026-04-03,Working professional,Product Manager,1,0,0,0,0,0
U00415,2026-03-17,Final-year student,Software Engineer,1,0,0,0,0,0
U00416,2026-02-07,Final-year student,Product Manager,1,1,1,1,0,0
U00417,2026-06-28,Final-year student,Product Manager,1,1,1,0,0,0
U00418,2026-02-16,Fresh graduate,Marketing,1,1,1,1,0,0
U00419,2026-01-11,Final-year student,Product Manager,1,0,0,0,0,0
U00420,2026-03-06,Working professional,Product Manager,1,1,1,0,0,0
U00421,2026-05-17,Fresh graduate,Product Manager,1,0,0,0,0,0
U00422,2026-01-02,Final-year student,Product Manager,1,1,0,0,0,0
U00423,2026-03-30,Final-year student,Data Analyst,1,1,1,1,1,0
U00424,2026-03-17,Final-year student,Product Manager,1,1,0,0,0,0
U00425,2026-06-05,Fresh graduate,Marketing,1,0,0,0,0,0
U00426,2026-01-01,Working professional,Software Engineer,1,0,0,0,0,0
U00427,2026-01-04,Final-year student,Marketing,1,0,0,0,0,0
U00428,2026-04-12,Working professional,Data Analyst,1,1,1,0,0,0
U00429,2026-02-02,Final-year student,Marketing,1,0,0,0,0,0
U00430,2026-05-07,Working professional,Software Engineer,1,0,0,0,0,0
U00431,2026-02-20,Working professional,Product Manager,1,0,0,0,0,0
U00432,2026-04-12,Fresh graduate,Product Manager,0,0,0,0,0,0
U00433,2026-01-07,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00434,2026-05-05,Working professional,Product Manager,0,0,0,0,0,0
U00435,2026-04-04,Final-year student,Software Engineer,1,1,1,1,0,0
U00436,2026-01-01,Final-year student,Product Manager,1,0,0,0,0,0
U00437,2026-02-17,Final-year student,Data Analyst,0,0,0,0,0,0
U00438,2026-01-11,Fresh graduate,Product Manager,0,0,0,0,0,0
U00439,2026-01-09,Fresh graduate,Marketing,1,1,0,0,0,0
U00440,2026-05-06,Fresh graduate,Product Manager,1,0,0,0,0,0
U00441,2026-03-19,Working professional,Product Manager,1,1,0,0,0,0
U00442,2026-05-25,Final-year student,Data Analyst,1,1,0,0,0,0
U00443,2026-02-16,Fresh graduate,Data Analyst,1,1,1,1,1,0
U00444,2026-05-10,Final-year student,Software Engineer,1,1,1,1,0,0
U00445,2026-04-21,Final-year student,Marketing,1,1,1,0,0,0
U00446,2026-04-30,Fresh graduate,Product Manager,1,0,0,0,0,0
U00447,2026-05-30,Working professional,Data Analyst,0,0,0,0,0,0
U00448,2026-05-08,Fresh graduate,Product Manager,1,0,0,0,0,0
U00449,2026-05-15,Final-year student,Product Manager,1,0,0,0,0,0
U00450,2026-05-14,Fresh graduate,Product Manager,0,0,0,0,0,0
U00451,2026-03-22,Final-year student,Product Manager,1,1,1,1,1,0
U00452,2026-05-11,Working professional,Software Engineer,1,1,0,0,0,0
U00453,2026-06-01,Fresh graduate,Software Engineer,1,1,1,1,0,0
U00454,2026-05-13,Final-year student,Product Manager,1,1,1,0,0,0
U00455,2026-04-20,Final-year student,Marketing,1,1,1,0,0,0
U00456,2026-01-14,Final-year student,Product Manager,0,0,0,0,0,0
U00457,2026-03-20,Working professional,Product Manager,1,0,0,0,0,0
U00458,2026-01-12,Fresh graduate,Software Engineer,1,1,0,0,0,0
U00459,2026-01-19,Fresh graduate,Product Manager,1,0,0,0,0,0
U00460,2026-03-07,Fresh graduate,Product Manager,1,1,0,0,0,0
U00461,2026-03-25,Fresh graduate,Software Engineer,0,0,0,0,0,0
U00462,2026-04-05,Final-year student,Product Manager,1,1,1,0,0,0
U00463,2026-06-12,Working professional,Product Manager,0,0,0,0,0,0
U00464,2026-05-18,Final-year student,Software Engineer,1,1,1,1,1,1
U00465,2026-03-18,Fresh graduate,Product Manager,1,1,1,0,0,0
U00466,2026-03-02,Fresh graduate,Data Analyst,1,1,1,0,0,0
U00467,2026-05-09,Fresh graduate,Data Analyst,1,1,1,0,0,0
U00468,2026-02-19,Working professional,Product Manager,1,1,1,0,0,0
U00469,2026-06-09,Final-year student,Product Manager,1,1,1,1,0,0
U00470,2026-05-21,Fresh graduate,Product Manager,1,1,1,1,0,0
U00471,2026-05-03,Final-year student,Software Engineer,1,1,1,1,1,0
U00472,2026-02-14,Fresh graduate,Product Manager,1,0,0,0,0,0
U00473,2026-04-22,Final-year student,Marketing,1,1,1,0,0,0
U00474,2026-05-28,Final-year student,Product Manager,1,0,0,0,0,0
U00475,2026-01-13,Final-year student,Software Engineer,1,1,1,0,0,0
U00476,2026-02-01,Final-year student,Product Manager,0,0,0,0,0,0
U00477,2026-04-03,Final-year student,Product Manager,0,0,0,0,0,0
U00478,2026-03-06,Fresh graduate,Product Manager,1,1,1,1,0,0
U00479,2026-05-08,Fresh graduate,Software Engineer,0,0,0,0,0,0
U00480,2026-03-14,Final-year student,Marketing,1,1,1,1,1,0
U00481,2026-06-29,Final-year student,Product Manager,1,1,1,1,1,0
U00482,2026-02-23,Final-year student,Product Manager,1,1,0,0,0,0
U00483,2026-03-06,Fresh graduate,Product Manager,1,1,0,0,0,0
U00484,2026-01-01,Final-year student,Product Manager,1,0,0,0,0,0
U00485,2026-02-14,Final-year student,Data Analyst,0,0,0,0,0,0
U00486,2026-02-12,Final-year student,Marketing,1,1,0,0,0,0
U00487,2026-05-18,Fresh graduate,Data Analyst,1,1,0,0,0,0
U00488,2026-03-02,Final-year student,Product Manager,1,0,0,0,0,0
U00489,2026-02-06,Fresh graduate,Product Manager,1,1,1,0,0,0
U00490,2026-02-26,Fresh graduate,Software Engineer,1,0,0,0,0,0
U00491,2026-04-12,Fresh graduate,Product Manager,1,0,0,0,0,0
U00492,2026-05-22,Fresh graduate,Software Engineer,1,1,1,1,0,0
U00493,2026-06-26,Fresh graduate,Product Manager,1,1,0,0,0,0
U00494,2026-01-09,Final-year student,Product Manager,1,0,0,0,0,0
U00495,2026-06-01,Fresh graduate,Data Analyst,1,0,0,0,0,0
U00496,2026-03-12,Fresh graduate,Product Manager,1,1,0,0,0,0
U00497,2026-05-26,Final-year student,Marketing,1,1,1,1,0,0
U00498,2026-01-07,Fresh graduate,Product Manager,1,1,0,0,0,0
U00499,2026-04-23,Final-year student,Product Manager,1,1,1,1,0,0
U00500,2026-06-17,Fresh graduate,Product Manager,1,1,1,1,0,0
U00501,2026-01-08,Fresh graduate,Product Manager,1,1,1,0,0,0
U00502,2026-05-23,Working professional,Product Manager,1,1,1,0,0,0
U00503,2026-01-21,Working professional,Product Manager,0,0,0,0,0,0
U00504,2026-06-26,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00505,2026-05-14,Fresh graduate,Data Analyst,0,0,0,0,0,0
U00506,2026-06-13,Fresh graduate,Product Manager,1,1,1,0,0,0
U00507,2026-06-11,Final-year student,Product Manager,1,1,0,0,0,0
U00508,2026-02-26,Working professional,Product Manager,0,0,0,0,0,0
U00509,2026-03-16,Fresh graduate,Data Analyst,1,0,0,0,0,0
U00510,2026-05-05,Final-year student,Software Engineer,1,1,0,0,0,0
U00511,2026-02-01,Final-year student,Product Manager,1,1,0,0,0,0
U00512,2026-02-25,Working professional,Product Manager,1,1,1,1,0,0
U00513,2026-01-18,Final-year student,Product Manager,0,0,0,0,0,0
U00514,2026-06-09,Final-year student,Product Manager,1,1,1,1,1,0
U00515,2026-02-14,Final-year student,Product Manager,0,0,0,0,0,0
U00516,2026-03-15,Final-year student,Marketing,1,0,0,0,0,0
U00517,2026-03-23,Final-year student,Product Manager,1,1,0,0,0,0
U00518,2026-03-09,Fresh graduate,Product Manager,1,0,0,0,0,0
U00519,2026-05-21,Final-year student,Product Manager,1,0,0,0,0,0
U00520,2026-06-14,Working professional,Software Engineer,1,1,1,0,0,0
U00521,2026-04-14,Working professional,Product Manager,1,1,1,1,1,0
U00522,2026-05-31,Final-year student,Product Manager,1,1,1,1,1,1
U00523,2026-01-20,Final-year student,Product Manager,1,1,1,0,0,0
U00524,2026-06-23,Fresh graduate,Software Engineer,1,0,0,0,0,0
U00525,2026-01-21,Final-year student,Product Manager,0,0,0,0,0,0
U00526,2026-01-12,Final-year student,Marketing,1,1,1,0,0,0
U00527,2026-01-05,Working professional,Product Manager,1,1,1,1,0,0
U00528,2026-02-13,Working professional,Product Manager,1,0,0,0,0,0
U00529,2026-05-31,Fresh graduate,Marketing,1,1,1,0,0,0
U00530,2026-02-24,Final-year student,Data Analyst,1,0,0,0,0,0
U00531,2026-05-23,Fresh graduate,Product Manager,0,0,0,0,0,0
U00532,2026-03-18,Fresh graduate,Data Analyst,1,1,1,1,0,0
U00533,2026-01-19,Final-year student,Product Manager,1,1,1,0,0,0
U00534,2026-03-27,Fresh graduate,Product Manager,1,1,1,0,0,0
U00535,2026-02-11,Final-year student,Data Analyst,1,1,1,0,0,0
U00536,2026-02-22,Final-year student,Data Analyst,1,1,0,0,0,0
U00537,2026-04-04,Fresh graduate,Product Manager,1,0,0,0,0,0
U00538,2026-05-23,Final-year student,Software Engineer,1,1,1,1,0,0
U00539,2026-04-16,Final-year student,Product Manager,1,1,1,0,0,0
U00540,2026-02-10,Working professional,Product Manager,1,1,0,0,0,0
U00541,2026-05-10,Working professional,Marketing,1,1,1,1,0,0
U00542,2026-05-06,Fresh graduate,Product Manager,1,0,0,0,0,0
U00543,2026-02-12,Working professional,Software Engineer,1,1,0,0,0,0
U00544,2026-06-03,Working professional,Software Engineer,1,1,1,0,0,0
U00545,2026-06-01,Final-year student,Software Engineer,0,0,0,0,0,0
U00546,2026-04-19,Final-year student,Product Manager,1,1,1,1,1,0
U00547,2026-02-23,Final-year student,Marketing,1,1,1,1,1,1
U00548,2026-03-05,Final-year student,Software Engineer,1,1,0,0,0,0
U00549,2026-03-21,Fresh graduate,Software Engineer,1,1,1,1,0,0
U00550,2026-02-03,Final-year student,Product Manager,1,1,1,1,0,0
U00551,2026-02-25,Fresh graduate,Product Manager,0,0,0,0,0,0
U00552,2026-01-25,Final-year student,Product Manager,0,0,0,0,0,0
U00553,2026-01-28,Final-year student,Product Manager,1,1,1,1,0,0
U00554,2026-05-14,Working professional,Product Manager,1,1,0,0,0,0
U00555,2026-01-24,Final-year student,Software Engineer,1,1,1,1,0,0
U00556,2026-03-26,Final-year student,Data Analyst,1,1,0,0,0,0
U00557,2026-03-19,Final-year student,Product Manager,0,0,0,0,0,0
U00558,2026-01-09,Fresh graduate,Product Manager,0,0,0,0,0,0
U00559,2026-05-30,Fresh graduate,Software Engineer,0,0,0,0,0,0
U00560,2026-06-27,Fresh graduate,Product Manager,0,0,0,0,0,0
U00561,2026-04-25,Final-year student,Marketing,1,1,0,0,0,0
U00562,2026-05-01,Final-year student,Product Manager,1,1,1,1,0,0
U00563,2026-02-11,Working professional,Product Manager,0,0,0,0,0,0
U00564,2026-06-01,Fresh graduate,Product Manager,1,1,1,0,0,0
U00565,2026-05-22,Fresh graduate,Marketing,1,1,1,1,0,0
U00566,2026-03-20,Fresh graduate,Product Manager,1,1,1,1,0,0
U00567,2026-05-08,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00568,2026-06-21,Final-year student,Product Manager,1,1,1,1,1,0
U00569,2026-04-19,Final-year student,Product Manager,1,0,0,0,0,0
U00570,2026-02-05,Fresh graduate,Data Analyst,1,1,1,1,0,0
U00571,2026-03-01,Final-year student,Product Manager,1,1,1,0,0,0
U00572,2026-02-03,Working professional,Product Manager,1,1,0,0,0,0
U00573,2026-03-01,Fresh graduate,Product Manager,1,1,1,0,0,0
U00574,2026-06-10,Fresh graduate,Data Analyst,1,1,0,0,0,0
U00575,2026-02-04,Working professional,Product Manager,1,1,1,1,0,0
U00576,2026-06-10,Fresh graduate,Product Manager,1,1,1,0,0,0
U00577,2026-02-21,Working professional,Marketing,0,0,0,0,0,0
U00578,2026-03-31,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00579,2026-04-06,Working professional,Data Analyst,1,0,0,0,0,0
U00580,2026-01-23,Final-year student,Data Analyst,1,1,1,1,0,0
U00581,2026-02-03,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00582,2026-02-24,Fresh graduate,Product Manager,1,1,0,0,0,0
U00583,2026-01-11,Final-year student,Product Manager,1,1,0,0,0,0
U00584,2026-05-16,Final-year student,Software Engineer,1,1,1,1,1,0
U00585,2026-04-09,Working professional,Software Engineer,1,1,1,0,0,0
U00586,2026-06-02,Fresh graduate,Marketing,1,1,1,1,0,0
U00587,2026-06-05,Final-year student,Software Engineer,1,1,1,1,1,0
U00588,2026-03-04,Final-year student,Product Manager,1,0,0,0,0,0
U00589,2026-05-28,Final-year student,Product Manager,1,1,0,0,0,0
U00590,2026-01-12,Final-year student,Software Engineer,1,0,0,0,0,0
U00591,2026-03-19,Working professional,Product Manager,1,1,0,0,0,0
U00592,2026-04-30,Final-year student,Data Analyst,1,0,0,0,0,0
U00593,2026-03-25,Final-year student,Software Engineer,1,1,0,0,0,0
U00594,2026-05-14,Fresh graduate,Product Manager,1,0,0,0,0,0
U00595,2026-06-04,Final-year student,Software Engineer,0,0,0,0,0,0
U00596,2026-03-18,Final-year student,Software Engineer,1,1,0,0,0,0
U00597,2026-02-19,Fresh graduate,Marketing,1,1,0,0,0,0
U00598,2026-04-15,Fresh graduate,Product Manager,1,0,0,0,0,0
U00599,2026-06-06,Working professional,Software Engineer,1,0,0,0,0,0
U00600,2026-06-27,Fresh graduate,Product Manager,1,1,0,0,0,0
U00601,2026-05-27,Fresh graduate,Product Manager,1,1,0,0,0,0
U00602,2026-02-14,Fresh graduate,Product Manager,0,0,0,0,0,0
U00603,2026-02-06,Working professional,Data Analyst,0,0,0,0,0,0
U00604,2026-04-14,Fresh graduate,Marketing,1,1,1,0,0,0
U00605,2026-03-14,Working professional,Product Manager,1,1,1,0,0,0
U00606,2026-04-20,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00607,2026-06-16,Working professional,Product Manager,0,0,0,0,0,0
U00608,2026-04-09,Final-year student,Software Engineer,1,0,0,0,0,0
U00609,2026-03-05,Fresh graduate,Product Manager,1,1,1,1,1,0
U00610,2026-06-06,Final-year student,Software Engineer,1,0,0,0,0,0
U00611,2026-03-21,Fresh graduate,Product Manager,1,1,0,0,0,0
U00612,2026-04-19,Fresh graduate,Software Engineer,0,0,0,0,0,0
U00613,2026-01-25,Working professional,Product Manager,1,0,0,0,0,0
U00614,2026-04-02,Working professional,Software Engineer,0,0,0,0,0,0
U00615,2026-03-18,Final-year student,Software Engineer,1,0,0,0,0,0
U00616,2026-01-23,Fresh graduate,Product Manager,1,1,1,1,1,1
U00617,2026-02-08,Fresh graduate,Product Manager,1,1,1,0,0,0
U00618,2026-05-07,Final-year student,Data Analyst,1,1,1,0,0,0
U00619,2026-02-02,Final-year student,Software Engineer,1,1,1,0,0,0
U00620,2026-01-24,Final-year student,Product Manager,0,0,0,0,0,0
U00621,2026-01-11,Fresh graduate,Product Manager,1,1,1,0,0,0
U00622,2026-01-05,Fresh graduate,Product Manager,1,1,0,0,0,0
U00623,2026-03-20,Working professional,Software Engineer,0,0,0,0,0,0
U00624,2026-03-29,Fresh graduate,Software Engineer,1,1,1,1,1,0
U00625,2026-04-23,Working professional,Product Manager,1,1,1,0,0,0
U00626,2026-04-14,Final-year student,Software Engineer,1,1,1,0,0,0
U00627,2026-04-07,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00628,2026-06-29,Final-year student,Data Analyst,1,0,0,0,0,0
U00629,2026-02-14,Fresh graduate,Product Manager,0,0,0,0,0,0
U00630,2026-05-09,Working professional,Product Manager,1,0,0,0,0,0
U00631,2026-01-15,Working professional,Product Manager,1,1,1,1,0,0
U00632,2026-06-02,Working professional,Product Manager,1,0,0,0,0,0
U00633,2026-03-07,Final-year student,Product Manager,0,0,0,0,0,0
U00634,2026-03-04,Final-year student,Product Manager,1,0,0,0,0,0
U00635,2026-01-25,Final-year student,Product Manager,0,0,0,0,0,0
U00636,2026-04-02,Final-year student,Software Engineer,1,1,1,0,0,0
U00637,2026-03-13,Fresh graduate,Product Manager,0,0,0,0,0,0
U00638,2026-06-25,Fresh graduate,Software Engineer,1,1,1,1,0,0
U00639,2026-02-02,Fresh graduate,Product Manager,1,1,1,1,1,0
U00640,2026-03-17,Working professional,Software Engineer,1,0,0,0,0,0
U00641,2026-06-12,Fresh graduate,Product Manager,1,0,0,0,0,0
U00642,2026-05-26,Working professional,Data Analyst,1,0,0,0,0,0
U00643,2026-05-18,Final-year student,Data Analyst,1,1,1,1,1,0
U00644,2026-04-05,Final-year student,Product Manager,1,1,1,0,0,0
U00645,2026-06-07,Fresh graduate,Software Engineer,1,1,0,0,0,0
U00646,2026-02-10,Working professional,Product Manager,1,0,0,0,0,0
U00647,2026-05-26,Final-year student,Software Engineer,1,1,1,0,0,0
U00648,2026-04-15,Fresh graduate,Product Manager,1,0,0,0,0,0
U00649,2026-03-04,Fresh graduate,Product Manager,1,1,1,1,0,0
U00650,2026-02-09,Final-year student,Product Manager,1,1,1,0,0,0
U00651,2026-04-04,Final-year student,Data Analyst,1,1,1,0,0,0
U00652,2026-01-01,Working professional,Product Manager,1,0,0,0,0,0
U00653,2026-05-09,Fresh graduate,Software Engineer,1,1,1,1,0,0
U00654,2026-02-12,Final-year student,Product Manager,1,1,1,1,0,0
U00655,2026-03-12,Working professional,Product Manager,1,0,0,0,0,0
U00656,2026-02-04,Final-year student,Product Manager,1,1,0,0,0,0
U00657,2026-03-25,Working professional,Marketing,1,1,0,0,0,0
U00658,2026-03-08,Final-year student,Data Analyst,1,0,0,0,0,0
U00659,2026-02-03,Fresh graduate,Product Manager,1,1,0,0,0,0
U00660,2026-06-09,Final-year student,Software Engineer,1,1,0,0,0,0
U00661,2026-05-17,Final-year student,Product Manager,0,0,0,0,0,0
U00662,2026-03-11,Working professional,Product Manager,0,0,0,0,0,0
U00663,2026-01-11,Final-year student,Product Manager,1,1,1,0,0,0
U00664,2026-06-02,Final-year student,Product Manager,1,1,0,0,0,0
U00665,2026-05-06,Final-year student,Product Manager,1,1,0,0,0,0
U00666,2026-04-11,Fresh graduate,Software Engineer,1,1,1,1,1,0
U00667,2026-04-19,Working professional,Product Manager,1,1,0,0,0,0
U00668,2026-01-02,Working professional,Data Analyst,1,1,0,0,0,0
U00669,2026-03-27,Final-year student,Software Engineer,1,1,1,1,0,0
U00670,2026-02-03,Final-year student,Data Analyst,1,1,0,0,0,0
U00671,2026-04-28,Final-year student,Software Engineer,1,1,1,1,0,0
U00672,2026-06-17,Fresh graduate,Data Analyst,1,1,0,0,0,0
U00673,2026-04-06,Working professional,Product Manager,1,0,0,0,0,0
U00674,2026-04-19,Fresh graduate,Product Manager,1,1,1,0,0,0
U00675,2026-05-01,Fresh graduate,Product Manager,1,1,1,1,0,0
U00676,2026-06-17,Final-year student,Marketing,1,1,0,0,0,0
U00677,2026-01-07,Working professional,Product Manager,1,0,0,0,0,0
U00678,2026-02-25,Fresh graduate,Software Engineer,1,1,1,0,0,0
U00679,2026-02-18,Final-year student,Data Analyst,0,0,0,0,0,0
U00680,2026-05-09,Final-year student,Product Manager,1,1,1,0,0,0
U00681,2026-03-22,Final-year student,Data Analyst,0,0,0,0,0,0
U00682,2026-05-19,Final-year student,Product Manager,1,1,0,0,0,0
U00683,2026-03-27,Final-year student,Product Manager,1,1,1,1,0,0
U00684,2026-06-25,Fresh graduate,Software Engineer,1,1,0,0,0,0
U00685,2026-05-19,Fresh graduate,Product Manager,1,1,1,1,1,0
U00686,2026-01-04,Final-year student,Product Manager,1,1,0,0,0,0
U00687,2026-06-27,Final-year student,Product Manager,1,1,1,0,0,0
U00688,2026-06-21,Working professional,Product Manager,1,1,0,0,0,0
U00689,2026-01-08,Fresh graduate,Data Analyst,1,1,1,1,0,0
U00690,2026-03-12,Fresh graduate,Data Analyst,1,1,1,0,0,0
U00691,2026-06-24,Final-year student,Product Manager,1,0,0,0,0,0
U00692,2026-05-31,Working professional,Product Manager,0,0,0,0,0,0
U00693,2026-03-26,Final-year student,Product Manager,1,1,1,1,0,0
U00694,2026-04-09,Final-year student,Data Analyst,1,1,1,1,1,0
U00695,2026-01-06,Working professional,Software Engineer,1,1,1,0,0,0
U00696,2026-04-12,Fresh graduate,Product Manager,1,0,0,0,0,0
U00697,2026-04-30,Fresh graduate,Product Manager,1,0,0,0,0,0
U00698,2026-03-06,Fresh graduate,Marketing,1,1,1,0,0,0
U00699,2026-02-25,Fresh graduate,Data Analyst,0,0,0,0,0,0
U00700,2026-05-30,Final-year student,Product Manager,1,1,1,1,1,0
U00701,2026-03-22,Final-year student,Data Analyst,1,1,0,0,0,0
U00702,2026-02-17,Final-year student,Product Manager,1,1,0,0,0,0
U00703,2026-03-09,Final-year student,Product Manager,1,1,0,0,0,0
U00704,2026-03-30,Working professional,Data Analyst,1,0,0,0,0,0
U00705,2026-02-16,Final-year student,Product Manager,1,1,1,1,1,1
U00706,2026-04-11,Fresh graduate,Product Manager,1,1,1,1,1,0
U00707,2026-06-05,Fresh graduate,Marketing,1,1,1,0,0,0
U00708,2026-05-14,Fresh graduate,Data Analyst,1,1,1,0,0,0
